responseid,recordeddate,duration,userlanguage,source,gc,aid,distributionchannel,resi_ny,res_length,zip,cross_1,cross_2,age,gen,gen_text,race,race_his_lat,race_white,race_black,race_native,race_haw,race_e_asian,race_other,race_s_asian,race_pnta,race_text,mar,relig,relig_text,sex,sex_text,lang,lang_text,disab,disab_cog,disab_phys,disab_none,disab_pnta,sch_level,sch_level_text,labor,hh_sn_65,hh_ad_18_64,hh_ch_6_17,hh_ch_3_5,hh_ch_0_2,income,inc_ch,emp_before,emp_before_ft,emp_before_pt,emp_before_gig,emp_before_sb,emp_before_st,emp_before_fl,emp_before_re,emp_before_hm,emp_before_other,emp_before_un,emp_before_text,emp_after,emp_after_ft,emp_after_pt,emp_after_fl,emp_after_sb,emp_after_st,emp_after_gig,emp_after_hm,emp_after_other,emp_after_re,emp_after_un,emp_after_text,wrk,emp_reas,emp_reas_laid,emp_reas_fire,emp_reas_pay,emp_reas_ben,emp_reas_new,emp_reas_covid,emp_reas_re,emp_reas_train,emp_reas_other,emp_reas_na,emp_reas_text,unemp_ben,unemp_tm,unemp_diff,unemp_diff_lang,unemp_diff_nav,unemp_diff_app,unemp_diff_tech,unemp_diff_den,unemp_diff_not_app,unemp_diff_other,unemp_diff_no_diff,unemp_diff_text,res_type,res_type_rent,diff_afford,diff_afford_food,diff_afford_trans,diff_afford_util,diff_afford_rent,diff_afford_internet,diff_afford_hc,diff_afford_cc,diff_afford_tech,diff_afford_none,diff_access,diff_access_food,diff_access_ss,diff_access_trans,diff_access_hous,diff_access_internet,diff_access_hc,diff_access_test,diff_access_cc,diff_access_none,diff_access_tech,insecure,insecure_food_worr,insecure_food_ran_out,insecure_hous,insecure_evict,insecure_none,ins,ins_priv,ins_emp,ins_care,ins_caid,ins_idk,ins_none,trans_drive,trans_taxi,trans_carpool,trans_public_bus,trans_priv_bus,trans_subway,trans_rail,trans_ferry,trans_bike,trans_walk,rate_gov,rate_neigh_gar,rate_neigh_pot,rate_neigh_lib,rate_neigh_pub,rate_neigh_rec,rate_neigh_code,rate_neigh_med,rate_neigh_pol,rate_neigh_pre,lr_stress,lr_stress_fb,lr_stress_np,lr_stress_gov,lr_stress_emp,lr_stress_uni,lr_stress_ff,lr_stress_idk,lr_trans,lr_trans_fb,lr_trans_np,lr_trans_gov,lr_trans_emp,lr_trans_uni,lr_trans_ff,lr_trans_idk,lr_food,lr_food_fb,lr_food_np,lr_food_gov,lr_food_emp,lr_food_uni,lr_food_ff,lr_food_idk,lr_hc,lr_hc_fb,lr_hc_np,lr_hc_gov,lr_hc_emp,lr_hc_uni,lr_hc_ff,lr_hc_idk,lr_util,lr_util_fb,lr_util_np,lr_util_gov,lr_util_emp,lr_util_uni,lr_util_ff,lr_util_idk,lr_cc,lr_cc_fb,lr_cc_np,lr_cc_gov,lr_cc_emp,lr_cc_uni,lr_cc_ff,lr_cc_idk,lr_ec,lr_ec_fb,lr_ec_np,lr_ec_gov,lr_ec_emp,lr_ec_uni,lr_ec_ff,lr_ec_idk,stress_unc,stress_conf,stress_way,stress_pile,safe_home,safe_work,safe_commute,safe_sch,safe_reas,safe_reas_pol_lack,safe_reas_light,safe_reas_pol_pres,safe_reas_drug_alc,safe_reas_news,safe_reas_none,av_crime,av_crime_hc,av_crime_trans,av_crime_sch,av_crime_work,av_crime_pub_space,av_crime_ent,av_crime_shop,av_crime_relig,av_crime_none,pol_local,pol_exp_gen,pol_exp_dist,pol_exp_ment,pol_exp_self,pol_exp_neigh,pol_exp_crime,exp,exp_ab,exp_vi,exp_none,exp_pnta,discrim,stressors,email,phone,any_else,any_else_fut_yes,any_else_fut_no,demographic_na,policy_na,exclusion_reason,borough,bronx,bk,mh,qu,si,neighborhood,completion,gender,sex_orientation,religion,religion_group,lgbtq_bi,lgbtq,bronx_bi,brooklyn_bi,queens_bi,manhattan_bi,staten_island_bi,english_lang,asian,race_census,race_census2,race_census3,hh_size,hh_ad_one,hh_sn_65_bi,hh_ch_6_17_bi,hh_ch_3_5_bi,hh_ch_0_2_bi,hh_ch_0_17_bi,hh_ch_sn,hh_child,hh_elderly,dis,cog_dis,phys_dis,both_dis,hh_disability,edu_cat,sch_level_cat,sch_bach,education,inc_neg,inc_pos,inc_same,below_poverty_bi,inc_dist,inc_ab_med,inc_be_med,inc_level,below_poverty,below_median,wrk_in,emp_status_before,emp_status_after,emp_change,emp_before_part_time,emp_after_part_time,discrim_bi,exp_ab_or_vi,exp_ab_and_vi,rate_neigh_pub_good,rate_neigh_rec_good,rate_neigh_code_good,rate_neigh_pol_good,rate_neigh_pre_good,rate_neigh_pub_bad,rate_neigh_rec_bad,rate_neigh_code_bad,rate_neigh_pol_bad,rate_neigh_pre_bad,rate_gov_bad,rate_gov_good,stress_score,stress_bi,ins_has,lr_fam,lr_gov,lr_fb,lr_np,lr_uni,lr_emp,food_insec,house_insec,fin_insec,res_insec,sev_food_insec,sev_house_insec
r_27im6xwmn0xoa1r,2023-11-04T02:42:08Z,2568,en,9,99,,99,1,3,10463,sedgwick ave,gouverneur ave,47,2,,black or african american,0,0,1,0,0,0,0,0,0,,2,2,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,6,,2,0,3,1,0,0,5,1,"full-time employee;self employed - freelance, independent contractor, consultant",1,0,0,0,0,1,0,0,0,0,,"full-time employee;self employed - freelance, independent contractor, consultant;self employed - small business owner",1,0,1,1,0,0,0,0,0,0,,3,other,0,0,0,0,0,0,0,0,1,0,"started business to channel creativity, diversify income for retirement and reduce weighty tax burden as higher income earner (but with little wealth)",4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,1,3,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,employer-provided insurance,0,1,0,0,0,0,,2,,1,,3,,,,,4,2,3,1,2,1,5,5,5,1,faith-based organizations;community non-profits;my employer/business;friends/family,1,1,0,1,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,faith-based organizations;community non-profits;my employer/business;friends/family,1,1,0,1,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,friends/family,0,0,0,0,0,1,0,faith-based organizations;community non-profits;government agencies;friends/family,1,1,1,0,0,1,0,3,5,4,2,1,4,2,,lack of police in my neighborhood;lack of lighting in my neighborhood;drug and alcohol use in public,1,1,0,1,0,0,going to work;spending time in an outdoor public space,0,0,0,1,1,0,0,0,0,3,2,1,3,2,1,1,"yes, i have experienced verbal abuse",1,0,0,0,1,"systemic, accepted, increasing and actively promoted and tolerated racism towards black people like me and gender bias etc in leaders at fed, state, city and local levels; increasing drug sales, use and overdose; legalization of marijuana by state with zero checks and balances and little careful thought of its impact on our nabes/kids/adults/community health (alcohol has more) rising crime and violence in neighborhoods that we feel helpless against and unprotected; mental health/illness in kids and adults; rising housing costs and displacement + gentrification; insufficient recovery resources via grants for businesses and families still underwater from the pandemic's economic impacts; lack of opportunities for homeownership and collective wealthbuilding for the average new yorker and bronxite + poc; need for financial services held accountable to reinvest vs be predatory and extractive to the most vulnerable",,202-270-4722,"no, i would not like to be contacted for future surveys or modules",0,1,33,189,include,bronx,kingsbridge and riverdale,,,,,kingsbridge and riverdale,0.9090909090909091,female,heterosexual,protestant / protestantism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,English spoken at home,0,black or african american,black or african american,black or african american,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,master’s degree,6,1,Bachelor's or Higher,0,1,0,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,TRUE,employed,employed,TRUE,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_2tfpucqtsjncus3,2023-11-04T11:19:14Z,1516,en,9,99,,99,1,3,10475,dreiser loop,dekruif,90,2,,black or african american,0,0,1,0,0,0,0,0,0,,4,2,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,5,,4,1,0,0,0,0,3,3,retired,0,0,0,0,0,0,1,0,0,0,,retired,0,0,0,0,0,0,0,0,1,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,employer-provided insurance,0,1,0,0,0,0,,,,,,,,,,,3,2,2,2,5,3,3,2,3,2,faith-based organizations;community non-profits,1,1,0,0,0,0,0,government agencies,0,0,1,0,0,0,0,faith-based organizations;friends/family,1,0,0,0,0,1,0,government agencies;my employer/business;my unions,0,0,1,1,1,0,0,faith-based organizations;community non-profits;government agencies,1,1,1,0,0,0,0,faith-based organizations;community non-profits;government agencies;friends/family,1,1,1,0,0,1,0,government agencies;not sure/not applicable,0,0,1,0,0,0,1,1,4,2,3,1,3,3,,local news (print or digital) coverage of crime,0,0,0,0,1,0,none of the above,0,0,0,0,0,0,0,0,1,3,1,1,2,2,2,1,i prefer not to say,0,0,0,1,3,i have an adopted adult son that enters my apt. withou my permission.though i have changed the lock numerous times.,marilynt1@msn.com,6462342948,"yes, i would like to be contacted for future surveys or modules",1,0,33,184,include,bronx,northeast bronx,,,,,northeast bronx,0.8939393939393939,female,heterosexual,protestant / protestantism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,English spoken at home,0,black or african american,black or african american,black or african american,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,Has senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,bachelor’s degree,5,1,Bachelor's or Higher,0,0,1,0,2,FALSE,TRUE,HH income between $36500 and $69500,Above Poverty Level,Below Median Income,FALSE,retired,retired,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_30xjig88wukltin,2023-11-04T13:42:11Z,1626,en,a,99,,99,1,2,11238,saint johns pl,underhill ave,29,1,,white,0,1,0,0,0,0,0,0,0,,1,7,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,6,,4,0,2,0,0,0,5,1,full-time employee;student,1,0,0,0,1,0,0,0,0,0,,full-time employee;student,1,0,0,0,1,0,0,0,0,0,,4,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,1,4,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,employer-provided insurance,0,1,0,0,0,0,,,,,,1,,,2,3,3,3,5,1,5,2,5,5,5,5,not sure/not applicable,0,0,0,0,0,0,1,government agencies,0,0,1,0,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,5,5,5,5,1,1,1,3,,,,,,,,none of the above,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,"no, i haven’t experienced any verbal abuse or physical violence",0,0,1,0,3,,dan.stigall@gmail.com,8584374127,"yes, i would like to be contacted for future surveys or modules",1,0,33,182,include,brooklyn,,central brooklyn,,,,central brooklyn,0.8825757575757576,male,heterosexual,no religion/unaffiliated,None/Unaffiliated,,,FALSE,TRUE,FALSE,FALSE,FALSE,English spoken at home,0,white,white,white,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,master’s degree,6,1,Bachelor's or Higher,0,1,0,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,FALSE,employed,employed,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
r_3qm5o9lkmhlhxib,2023-11-04T13:58:12Z,985,en,9,99,,99,1,3,10475,alcott place,asch loop,60,2,,other,0,0,0,0,0,0,1,0,0,,3,2,,1,,0,,"yes, i currently am living with a physical disability",0,1,0,0,6,,4,1,0,0,0,0,2,3,retired,0,0,0,0,0,0,1,0,0,0,,retired,0,0,0,0,0,0,0,0,1,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,medicare,0,0,1,0,0,0,,2,,1,,,,,,3,2,2,2,2,2,2,5,2,5,3,not sure/not applicable,0,0,0,0,0,0,1,friends/family,0,0,0,0,0,1,0,community non-profits,0,1,0,0,0,0,0,my employer/business,0,0,0,1,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,community non-profits,0,1,0,0,0,0,0,1,5,4,1,2,,2,,,,,,,,,none of the above,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,"no, i haven’t experienced any verbal abuse or physical violence",0,0,1,0,2,,,,"no, i would not like to be contacted for future surveys or modules",0,1,33,179,include,bronx,northeast bronx,,,,,northeast bronx,0.8636363636363636,female,heterosexual,protestant / protestantism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,English spoken at home,0,other,other,other,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,Has senior citizens in household,TRUE,FALSE,TRUE,FALSE,Household with a disability,master’s degree,6,1,Bachelor's or Higher,0,0,1,1,1,FALSE,TRUE,HH income below $36500,Below Poverty Level,Below Median Income,FALSE,retired,retired,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,11,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_t5yq3geaegdnrkn,2023-11-04T17:38:35Z,1074,en,9,99,,99,1,3,10475,dreiser loop,dekruif place,73,2,,black or african american,0,0,1,0,0,0,0,0,0,,1,1,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,5,,1,1,1,0,0,0,4,1,retired;other,0,0,0,0,0,0,1,0,1,0,retired working part time,part-time employee,0,1,0,0,0,0,0,0,0,0,,3,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,employer-provided insurance;medicare,0,1,1,0,0,0,1,2,,,,,,,,3,3,2,4,1,5,2,3,3,3,4,government agencies;my employer/business,0,0,1,1,0,0,0,friends/family,0,0,0,0,0,1,0,faith-based organizations;community non-profits,1,1,0,0,0,0,0,my employer/business,0,0,0,1,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,1,5,4,1,2,1,3,3,lack of police in my neighborhood;local news (print or digital) coverage of crime,1,0,0,0,1,0,using public transportation,0,1,0,0,0,0,0,0,0,3,2,3,2,2,2,1,"no, i haven’t experienced any verbal abuse or physical violence",0,0,1,0,2,,infancy09.prop@icloud.com,7183794358,"yes, i would like to be contacted for future surveys or modules",1,0,33,189,include,bronx,northeast bronx,,,,,northeast bronx,0.9090909090909091,female,heterosexual,catholic / catholicism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,English spoken at home,0,black or african american,black or african american,black or african american,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,Has senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,bachelor’s degree,5,1,Bachelor's or Higher,0,1,0,1,3,TRUE,FALSE,HH income above $69500,Below Poverty Level,Above Median Income,TRUE,multiple_other,employed,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_125pmztci4lnpa1,2023-11-04T19:17:03Z,637,zh-s,a,99,,99,1,1,10014,4820  angus road,,28,1,,hispanic or latinx;white,1,1,0,0,0,0,0,0,0,,1,1,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,4,,2,0,4,0,0,0,3,3,"full-time employee;part-time employee;self employed - gig worker (uber, lyft, instacart, etc.)",1,1,1,0,0,0,0,0,0,0,,"part-time employee;self employed - gig worker (uber, lyft, instacart, etc.)",0,1,0,0,0,1,0,0,0,0,,2,fired;sought better pay;sought better benefits;covid-19 concerns at my previous job,0,1,1,1,0,1,0,0,0,0,,3,,system too difficult to navigate;had trouble completing application;previously denied for unemployment benefits,0,1,1,0,1,0,0,0,,2,3,"paying utilities (e.g. electricity, water, gas);paying rent/mortgage",0,0,1,1,0,0,0,0,0,housing;health care services,0,0,0,1,0,1,0,0,0,0,difficulty finding housing;eviction or threat of eviction,0,0,1,1,0,medicare;medicaid,0,0,1,1,0,0,,,,,,1,,,2,,4,3,3,2,2,3,3,3,3,3,faith-based organizations;my unions,1,0,0,0,1,0,0,government agencies,0,0,1,0,0,0,0,community non-profits,0,1,0,0,0,0,0,community non-profits,0,1,0,0,0,0,0,friends/family,0,0,0,0,0,1,0,government agencies,0,0,1,0,0,0,0,government agencies,0,0,1,0,0,0,0,3,3,2,2,1,2,2,3,lack of lighting in my neighborhood;drug and alcohol use in public;local news (print or digital) coverage of crime,0,1,0,1,1,0,using public transportation;going out to evening entertainment/lesiure;going to a place of worship,0,1,0,0,0,1,0,1,0,2,2,1,1,2,1,1,"yes, i have experienced verbal abuse",1,0,0,0,1,,,,,,,32,188,include,manhattan,,,greenwich village and soho,,,greenwich village and soho,0.8825757575757576,male,heterosexual,catholic / catholicism,Christian,,,FALSE,FALSE,FALSE,TRUE,FALSE,English spoken at home,0,hispanic or latinx,hispanic or latinx,two or more races,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,associate’s degree,4,0,Less than Bachelor's,0,0,1,1,2,FALSE,TRUE,HH income between $36500 and $69500,Below Poverty Level,Below Median Income,TRUE,employed,employed,TRUE,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,1
r_3kxbisoeyyeu50f,2023-11-04T19:28:42Z,867,en,9,99,,99,1,3,10475,erdman place,hutchinson,65,2,,hispanic or latinx,1,0,0,0,0,0,0,0,0,,3,1,,1,,1,spanish,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,6,,4,1,0,0,0,0,3,1,full-time employee,1,0,0,0,0,0,0,0,0,0,,full-time employee,1,0,0,0,0,0,0,0,0,0,,1,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,medicare;medicaid,0,0,1,1,0,0,,1,,2,,3,,,,,1,2,3,2,2,2,2,1,1,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,1,5,4,1,2,3,3,2,drug and alcohol use in public;local news (print or digital) coverage of crime,0,0,0,1,1,0,none of the above,0,0,0,0,0,0,0,0,1,4,1,3,2,3,1,1,"no, i haven’t experienced any verbal abuse or physical violence",0,0,1,0,2,,coffeecrm1@gmail.com,929-222-5469,"yes, i would like to be contacted for future surveys or modules",1,0,34,188,include,bronx,northeast bronx,,,,,northeast bronx,0.9090909090909091,female,heterosexual,catholic / catholicism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,Other langugage spoken at home,0,hispanic or latinx,hispanic or latinx,hispanic or latinx,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,Has senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,master’s degree,6,1,Bachelor's or Higher,0,1,0,0,2,FALSE,TRUE,HH income between $36500 and $69500,Above Poverty Level,Below Median Income,TRUE,employed,employed,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
r_3glccxgughgaoqd,2023-11-04T23:38:59Z,968,zh-s,a,99,,99,1,3,10011,southern street,wayback lane,28,2,,white,0,1,0,0,0,0,0,0,0,,2,8,,1,,0,,i prefer not to say,0,0,0,1,4,,2,2,2,2,1,0,4,1,"self employed - freelance, independent contractor, consultant",0,0,0,0,0,1,0,0,0,0,,"self employed - freelance, independent contractor, consultant",0,0,1,0,0,0,0,0,0,0,,3,sought better benefits,0,0,0,1,0,0,0,0,0,0,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,4,,"paying utilities (e.g. electricity, water, gas)",0,0,1,0,0,0,0,0,0,technology,0,0,0,0,0,0,0,0,0,1,worried about running out of food,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,74,include,manhattan,,,chelsea and clinton,,,chelsea and clinton,0.45454545454545453,female,heterosexual,prefer not to say,,,,FALSE,FALSE,FALSE,TRUE,FALSE,English spoken at home,0,white,white,white,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Has children in household,Has senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,associate’s degree,4,0,Less than Bachelor's,0,1,0,1,3,TRUE,FALSE,HH income above $69500,Below Poverty Level,Above Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,0,0
r_1rd0zkiocca7omu,2023-11-05T02:08:13Z,372,en,123,99,,99,1,3,10010,25,lexington,57,2,,white,0,1,0,0,0,0,0,0,0,,1,3,,1,,1,hebrew,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,5,,4,0,1,0,0,0,5,2,"self employed - freelance, independent contractor, consultant",0,0,0,0,0,1,0,0,0,0,,"self employed - freelance, independent contractor, consultant",0,0,1,0,0,0,0,0,0,0,,2,chose to retire,0,0,0,0,0,0,1,0,0,0,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,,,,,,,,,,,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,private insurance,1,0,0,0,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,74,include,manhattan,,,gramercy park and murray hill,,,gramercy park and murray hill,0.4583333333333333,female,heterosexual,jewish / judaism,"Minority (Jewish, Muslim, Hindu)",,,FALSE,FALSE,FALSE,TRUE,FALSE,Other langugage spoken at home,0,white,white,white,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,bachelor’s degree,5,1,Bachelor's or Higher,1,0,0,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,,,FALSE,FALSE,,FALSE,0,0
r_1rpklgebzk1gsxr,2023-11-05T03:37:05Z,2309,zh-s,a,99,,99,1,3,10015,east 57th street in manhattan,east 58th street in manhattan,43,2,,white,0,1,0,0,0,0,0,0,0,,5,1,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,7,,1,1,2,2,0,0,3,1,self employed - small business owner,0,0,0,1,0,0,0,0,0,0,,self employed - small business owner,0,0,0,1,0,0,0,0,0,0,,3,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,37,include,manhattan,,,,,,,0.3068181818181818,female,heterosexual,catholic / catholicism,Christian,,,FALSE,FALSE,FALSE,TRUE,FALSE,English spoken at home,0,white,white,white,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Has children in household,Has senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,professional school degree,6,1,Bachelor's or Higher,0,1,0,0,2,FALSE,TRUE,HH income between $36500 and $69500,Above Poverty Level,Below Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
